source_csv,window_index,true_class,keras_pred,float_tflite_pred,int8_pred,keras_confidence,float_confidence,int8_confidence
mechanical_looseness_60_20260820_172224.csv,8,mechanical_looseness,mechanical_looseness,mechanical_looseness,mechanical_looseness,0.9999837875366211,0.9999837875366211,0.99609375
mechanical_looseness_60_20260820_172224.csv,9,mechanical_looseness,mechanical_looseness,mechanical_looseness,mechanical_looseness,0.9997047781944275,0.9997047781944275,0.99609375
mechanical_looseness_60_20260820_172224.csv,10,mechanical_looseness,mechanical_looseness,mechanical_looseness,mechanical_looseness,0.9989626407623291,0.9989626407623291,0.99609375
mechanical_looseness_60_20260820_172224.csv,11,mechanical_looseness,mechanical_looseness,mechanical_looseness,mechanical_looseness,0.9998136162757874,0.9998136162757874,0.99609375
mechanical_looseness_60_20260820_172224.csv,12,mechanical_looseness,mechanical_looseness,mechanical_looseness,mechanical_looseness,0.9990999698638916,0.9990999698638916,0.99609375
mechanical_looseness_60_20260820_172224.csv,13,mechanical_looseness,mechanical_looseness,mechanical_looseness,mechanical_looseness,0.9946303367614746,0.9946303367614746,0.9921875
mechanical_looseness_60_20260820_172224.csv,14,mechanical_looseness,mechanical_looseness,mechanical_looseness,mechanical_looseness,0.9973526000976562,0.9973526000976562,0.99609375
motor_normal_40_20260819_225032.csv,0,normal,normal,normal,normal,0.9851981997489929,0.9851981997489929,0.984375
motor_normal_40_20260819_225032.csv,1,normal,normal,normal,normal,0.9795193672180176,0.9795193076133728,0.984375
motor_normal_40_20260819_225032.csv,2,normal,normal,normal,normal,0.9821422696113586,0.9821422696113586,0.98046875
motor_normal_40_20260819_225032.csv,3,normal,normal,normal,normal,0.9850257039070129,0.9850257039070129,0.984375
motor_normal_40_20260819_225032.csv,4,normal,normal,normal,normal,0.98309326171875,0.98309326171875,0.98046875
motor_normal_40_20260819_225032.csv,5,normal,normal,normal,normal,0.9877064824104309,0.9877064824104309,0.98828125
motor_normal_40_20260819_225032.csv,6,normal,normal,normal,normal,0.9859061241149902,0.9859061241149902,0.984375
motor_normal_40_20260819_225032.csv,7,normal,normal,normal,normal,0.986832857131958,0.986832857131958,0.984375
motor_normal_40_20260819_225032.csv,8,normal,normal,normal,normal,0.9870023727416992,0.9870023727416992,0.98828125
motor_normal_40_20260819_225032.csv,9,normal,normal,normal,normal,0.9875273108482361,0.9875273108482361,0.984375
motor_normal_40_20260819_225032.csv,10,normal,normal,normal,normal,0.9851993322372437,0.9851993322372437,0.984375
motor_normal_40_20260819_225032.csv,11,normal,normal,normal,normal,0.988610029220581,0.988610029220581,0.98828125
motor_normal_40_20260819_225032.csv,12,normal,normal,normal,normal,0.9863662719726562,0.9863662719726562,0.984375
motor_normal_40_20260819_225032.csv,13,normal,normal,normal,normal,0.9877018332481384,0.9877018332481384,0.98828125
motor_normal_40_20260819_225032.csv,14,normal,normal,normal,normal,0.9870719313621521,0.9870719313621521,0.98828125
motor_normal_40_20260819_225634.csv,0,normal,normal,normal,normal,0.9803687930107117,0.9803687930107117,0.9765625
motor_normal_40_20260819_225634.csv,1,normal,normal,normal,normal,0.9772237539291382,0.9772237539291382,0.9765625
motor_normal_40_20260819_225634.csv,2,normal,normal,normal,normal,0.9673399925231934,0.9673399925231934,0.9609375
motor_normal_40_20260819_225634.csv,3,normal,normal,normal,normal,0.9831543564796448,0.9831543564796448,0.984375
motor_normal_40_20260819_225634.csv,4,normal,normal,normal,normal,0.988071084022522,0.988071084022522,0.98828125
motor_normal_40_20260819_225634.csv,5,normal,normal,normal,normal,0.9898397922515869,0.9898397922515869,0.98828125
motor_normal_40_20260819_225634.csv,6,normal,normal,normal,normal,0.9840286374092102,0.9840286374092102,0.984375
motor_normal_40_20260819_225634.csv,7,normal,normal,normal,normal,0.9759609699249268,0.9759609699249268,0.9765625
motor_normal_40_20260819_225634.csv,8,normal,normal,normal,normal,0.9798650741577148,0.9798650741577148,0.98046875
motor_normal_40_20260819_225634.csv,9,normal,normal,normal,normal,0.9868224859237671,0.9868224859237671,0.98828125
motor_normal_40_20260819_225634.csv,10,normal,normal,normal,normal,0.9899090528488159,0.9899090528488159,0.98828125
motor_normal_40_20260819_225634.csv,11,normal,normal,normal,normal,0.9887574315071106,0.9887574315071106,0.98828125
motor_normal_40_20260819_225634.csv,12,normal,normal,normal,normal,0.9887861013412476,0.9887861013412476,0.98828125
motor_normal_40_20260819_225634.csv,13,normal,normal,normal,normal,0.9867749214172363,0.9867749214172363,0.98828125
motor_normal_40_20260819_225634.csv,14,normal,normal,normal,normal,0.9884375929832458,0.9884375929832458,0.98828125
